,state,customer_lifetime_value,response,coverage,education,employmentstatus,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,month
7474,Central,5388.0,No,Basic,College,Employed,M,48895,Urban,Married,68,16.0,27,0.0,3,Corporate Auto,Corporate,Offer1,Web,325.0,Four-Door Car,Large,January
7475,Central,7745.0,No,Basic,High School or Below,Disabled,F,26444,Suburban,Married,196,4.0,14,0.0,1,Personal Auto,Personal,Offer1,Branch,941.0,Luxury Car,Medsize,January
7476,East,6819.0,No,Extended,Doctor,Employed,F,22492,Rural,Divorced,85,34.0,88,0.0,3,Personal Auto,Personal,Offer2,Agent,62.0,Two-Door Car,Medsize,January
7477,West,3792.0,No,Extended,College,Employed,F,41212,Urban,Married,95,13.0,27,0.0,1,Personal Auto,Personal,Offer4,Web,405.0,Four-Door Car,Medsize,January
7478,North_West,5066.0,No,Basic,High School or Below,Employed,F,43460,Suburban,Married,63,4.0,18,0.0,3,Personal Auto,Personal,Offer3,Branch,302.0,Four-Door Car,Small,February
7479,Central,4882.0,No,Extended,High School or Below,Employed,F,21236,Rural,Married,123,3.0,12,0.0,1,Personal Auto,Personal,Offer2,Call Center,131.0,Four-Door Car,Medsize,February
7480,Central,4079.0,No,Premium,High School or Below,Unemployed,M,0,Suburban,Married,114,12.0,43,0.0,1,Corporate Auto,Corporate,Offer4,Branch,631.0,Two-Door Car,Medsize,February
7481,West,5246.0,Yes,Basic,Bachelor,Employed,F,28909,Suburban,Married,66,15.0,66,0.0,3,Corporate Auto,Corporate,Offer1,Agent,457.0,Two-Door Car,Medsize,January
7482,North_West,8584.0,No,Basic,College,Employed,M,53944,Suburban,Married,71,13.0,20,0.0,2,Personal Auto,Personal,Offer2,Web,341.0,Two-Door Car,Medsize,January
7483,West,8162.0,No,Basic,College,Employed,M,32967,Suburban,Married,105,16.0,70,1.0,3,Personal Auto,Personal,Offer1,Branch,504.0,Four-Door Car,Small,February
7484,West,9800.0,No,Extended,Bachelor,Employed,M,32245,Rural,Married,124,4.0,58,0.0,3,Personal Auto,Personal,Offer2,Agent,258.0,Four-Door Car,Medsize,January
7485,West,24827.0,No,Basic,Doctor,Employed,F,67572,Urban,Married,102,7.0,55,0.0,2,Personal Auto,Personal,Offer1,Branch,296.0,Sports Car,Small,February
7486,Central,8647.0,No,Extended,Bachelor,Employed,M,25964,Suburban,Married,76,21.0,87,2.0,2,Corporate Auto,Corporate,Offer1,Branch,365.0,Four-Door Car,Medsize,February
7487,Central,8973.0,No,Basic,Master,Employed,F,69736,Urban,Married,111,11.0,7,0.0,3,Personal Auto,Personal,Offer1,Branch,424.0,Four-Door Car,Medsize,February
7488,West,7463.0,Yes,Extended,College,Employed,F,70263,Rural,Married,93,30.0,66,0.0,3,Corporate Auto,Corporate,Offer2,Call Center,7.0,Two-Door Car,Small,January
7489,West,6600.0,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,110,18.0,95,3.0,3,Personal Auto,Personal,Offer1,Agent,1012.0,Sports Car,Medsize,February
7490,West,2004.0,Yes,Basic,College,Unemployed,F,0,Suburban,Divorced,66,16.0,35,4.0,1,Personal Auto,Personal,Offer1,Branch,317.0,Four-Door Car,Small,February
7491,West,3939.0,Yes,Extended,Bachelor,Employed,F,60021,Suburban,Married,99,12.0,28,0.0,1,Personal Auto,Personal,Offer2,Agent,883.0,Four-Door Car,Small,January
7492,North_West,3381.0,No,Extended,Bachelor,Employed,M,58109,Suburban,Divorced,86,9.0,6,0.0,1,Corporate Auto,Corporate,Offer2,Branch,413.0,Two-Door Car,Medsize,February
7493,North_West,4653.0,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,70,1.0,4,1.0,3,Personal Auto,Personal,Offer1,Agent,585.0,Two-Door Car,Medsize,February
7494,Central,22856.0,No,Basic,Master,Medical Leave,F,20832,Rural,Married,65,8.0,32,0.0,2,Personal Auto,Personal,Offer1,Call Center,56.0,Two-Door Car,Medsize,January
7495,West,5093.0,No,Basic,College,Employed,M,46922,Suburban,Married,64,34.0,12,0.0,3,Corporate Auto,Corporate,Offer1,Branch,403.0,Two-Door Car,Medsize,January
7496,North_West,13298.0,No,Basic,College,Employed,F,50631,Suburban,Married,112,19.0,12,4.0,2,Special Auto,Special,Offer2,Agent,785.0,Four-Door Car,Medsize,February
7497,West,2424.0,No,Basic,Bachelor,Disabled,F,22590,Rural,Single,67,7.0,61,0.0,1,Personal Auto,Personal,Offer1,Call Center,86.0,Two-Door Car,Medsize,January
7498,North_West,38446.0,No,Extended,College,Employed,M,27398,Suburban,Married,125,4.0,71,1.0,2,Personal Auto,Personal,Offer4,Call Center,600.0,Four-Door Car,Medsize,January
7499,East,5273.0,No,Basic,High School or Below,Employed,F,24423,Suburban,Divorced,67,5.0,62,0.0,3,Corporate Auto,Corporate,Offer1,Branch,322.0,Two-Door Car,Medsize,February
7500,Central,4156.0,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,62,8.0,20,0.0,3,Corporate Auto,Corporate,Offer2,Agent,446.0,Four-Door Car,Medsize,January
7501,Central,4669.0,Yes,Premium,High School or Below,Employed,F,76157,Suburban,Married,116,15.0,80,0.0,1,Personal Auto,Personal,Offer2,Call Center,557.0,Two-Door Car,Small,February
7502,North_West,7017.0,No,Basic,College,Unemployed,F,0,Suburban,Single,103,29.0,91,0.0,3,Special Auto,Special,Offer1,Agent,742.0,Four-Door Car,Medsize,February
7503,East,5680.0,No,Basic,Master,Employed,M,90353,Rural,Married,70,3.0,64,0.0,3,Personal Auto,Personal,Offer2,Branch,73.0,Two-Door Car,Medsize,January
7504,Central,5034.0,No,Extended,College,Employed,F,77031,Suburban,Married,125,17.0,17,0.0,1,Personal Auto,Personal,Offer2,Call Center,600.0,Four-Door Car,Medsize,February
7505,Central,6846.0,Yes,Extended,Bachelor,Unemployed,F,0,Suburban,Divorced,95,13.0,20,0.0,3,Corporate Auto,Corporate,Offer1,Call Center,456.0,Two-Door Car,Large,January
7506,North_West,22712.0,No,Basic,Doctor,Disabled,M,14119,Rural,Married,67,4.0,53,0.0,2,Special Auto,Special,Offer4,Agent,68.0,Two-Door Car,Medsize,January
7507,North_West,7489.0,No,Basic,High School or Below,Employed,M,39602,Suburban,Divorced,64,15.0,59,0.0,2,Personal Auto,Personal,Offer3,Agent,307.0,Two-Door Car,Small,February
7508,Central,8734.0,No,Basic,Bachelor,Employed,M,83210,Suburban,Divorced,110,0.0,25,0.0,3,Personal Auto,Personal,Offer3,Branch,528.0,Sports Car,Large,February
7509,West,20315.0,No,Basic,High School or Below,Employed,F,63209,Rural,Married,102,20.0,28,2.0,2,Personal Auto,Personal,Offer1,Agent,207.0,Four-Door Car,Small,January
7510,West,17224.0,No,Basic,High School or Below,Employed,F,85378,Suburban,Married,107,7.0,4,0.0,2,Corporate Auto,Corporate,Offer4,Call Center,514.0,Four-Door Car,Medsize,February
7511,West,6134.0,No,Extended,High School or Below,Employed,M,43875,Urban,Divorced,78,18.0,33,0.0,3,Corporate Auto,Corporate,Offer3,Agent,289.0,Four-Door Car,Medsize,January
7512,West,3143.0,No,Extended,Bachelor,Employed,M,43285,Urban,Single,83,35.0,77,0.0,1,Corporate Auto,Corporate,Offer2,Web,266.0,Two-Door Car,Medsize,January
7513,North_West,7019.0,Yes,Basic,College,Retired,M,26806,Suburban,Married,63,32.0,19,0.0,2,Corporate Auto,Corporate,Offer1,Agent,302.0,Four-Door Car,Medsize,January
7514,East,2657.0,No,Basic,High School or Below,Employed,M,62777,Rural,Single,67,34.0,32,0.0,1,Personal Auto,Personal,Offer4,Agent,101.0,Two-Door Car,Medsize,February
7515,West,4359.0,No,Basic,High School or Below,Employed,M,86001,Suburban,Divorced,109,4.0,27,1.0,1,Personal Auto,Personal,Offer1,Agent,523.0,Four-Door Car,Medsize,January
7516,Central,15120.0,No,Basic,Doctor,Employed,M,47725,Rural,Married,63,10.0,66,0.0,2,Personal Auto,Personal,Offer2,Call Center,142.0,Two-Door Car,Medsize,February
7517,West,2719.0,No,Basic,High School or Below,Employed,M,37703,Rural,Divorced,70,11.0,51,0.0,1,Corporate Auto,Corporate,Offer3,Agent,83.0,Two-Door Car,Medsize,February
7518,West,7607.0,No,Basic,College,Unemployed,M,0,Suburban,Married,104,3.0,62,0.0,3,Personal Auto,Personal,Offer1,Branch,638.0,Four-Door Car,Small,January
7519,Central,8717.0,Yes,Basic,College,Employed,M,83846,Suburban,Married,74,22.0,94,3.0,2,Personal Auto,Personal,Offer2,Agent,355.0,Four-Door Car,Large,February
7520,East,6740.0,No,Extended,Bachelor,Unemployed,F,0,Rural,Married,93,34.0,32,0.0,3,Personal Auto,Personal,Offer1,Call Center,13.0,Four-Door Car,Medsize,January
7521,West,7405.0,No,Basic,Bachelor,Disabled,F,22044,Rural,Divorced,65,35.0,70,0.0,2,Corporate Auto,Corporate,Offer1,Agent,10.0,Four-Door Car,Large,January
7522,North_West,4171.0,Yes,Basic,Master,Employed,F,29462,Suburban,Single,107,28.0,23,1.0,1,Personal Auto,Personal,Offer2,Branch,514.0,Four-Door Car,Large,January
7523,North_West,8508.0,No,Basic,College,Employed,F,56704,Rural,Married,71,33.0,50,0.0,2,Corporate Auto,Corporate,Offer1,Branch,85.0,Four-Door Car,Medsize,February
7524,West,2628.0,No,Basic,Bachelor,Employed,F,94962,Suburban,Married,67,10.0,48,4.0,1,Personal Auto,Personal,Offer2,Agent,322.0,Two-Door Car,Large,January
7525,East,18060.0,No,Basic,Bachelor,Employed,F,57882,Suburban,Single,115,1.0,61,0.0,2,Corporate Auto,Corporate,Offer1,Web,552.0,Four-Door Car,Medsize,January
7526,West,4570.0,No,Extended,Bachelor,Unemployed,F,0,Rural,Married,124,32.0,75,0.0,1,Personal Auto,Personal,Offer2,Call Center,251.0,Four-Door Car,Large,January
7527,Central,2200.0,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,62,29.0,72,0.0,1,Corporate Auto,Corporate,Offer2,Web,298.0,Four-Door Car,Medsize,January
7528,Central,7407.0,No,Basic,Bachelor,Employed,F,38169,Rural,Married,62,18.0,82,0.0,2,Corporate Auto,Corporate,Offer1,Branch,72.0,Four-Door Car,Medsize,February
7529,West,8164.0,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,85,9.0,37,3.0,2,Corporate Auto,Corporate,Offer1,Branch,791.0,Four-Door Car,Medsize,February
7530,West,5205.0,No,Basic,Bachelor,Medical Leave,F,29406,Suburban,Married,68,33.0,79,0.0,3,Personal Auto,Personal,Offer1,Agent,326.0,Four-Door Car,Medsize,February
7531,North_West,5261.0,No,Basic,High School or Below,Employed,M,90217,Suburban,Married,66,14.0,88,1.0,3,Personal Auto,Personal,Offer4,Web,317.0,Four-Door Car,Small,January
7532,North_West,22644.0,No,Basic,High School or Below,Employed,M,93011,Rural,Divorced,113,17.0,12,0.0,2,Personal Auto,Personal,Offer4,Agent,281.0,Four-Door Car,Medsize,February
7533,West,8200.0,No,Basic,Doctor,Employed,M,24814,Suburban,Single,69,31.0,48,0.0,2,Special Auto,Special,Offer2,Call Center,331.0,Two-Door Car,Medsize,January
7534,West,5484.0,No,Basic,Bachelor,Employed,M,87777,Urban,Single,68,16.0,1,0.0,3,Personal Auto,Personal,Offer1,Branch,258.0,Two-Door Car,Medsize,January
7535,North_West,4515.0,No,Premium,College,Employed,F,87517,Suburban,Married,112,1.0,28,1.0,1,Corporate Auto,Corporate,Offer2,Branch,802.0,Four-Door Car,Small,February
7536,West,4015.0,No,Basic,Bachelor,Employed,M,28088,Suburban,Married,102,8.0,61,0.0,1,Personal Auto,Personal,Offer1,Agent,490.0,Four-Door Car,Small,February
7537,East,3824.0,No,Extended,Doctor,Employed,F,62530,Rural,Married,95,35.0,28,0.0,1,Personal Auto,Personal,Offer4,Agent,62.0,Four-Door Car,Medsize,February
7538,West,8871.0,No,Basic,College,Employed,M,91580,Urban,Married,73,14.0,52,0.0,2,Personal Auto,Personal,Offer2,Branch,291.0,Two-Door Car,Medsize,January
7539,North_West,8535.0,No,Basic,Bachelor,Employed,F,47325,Rural,Married,107,0.0,92,0.0,3,Personal Auto,Personal,Offer1,Web,65.0,Four-Door Car,Small,February
7540,West,7720.0,No,Basic,High School or Below,Employed,F,67332,Suburban,Married,192,3.0,10,0.0,1,Personal Auto,Personal,Offer4,Branch,922.0,Luxury Car,Medsize,February
7541,North_West,28486.0,No,Basic,College,Employed,F,91871,Urban,Single,102,5.0,3,0.0,2,Personal Auto,Personal,Offer1,Web,347.0,Four-Door Car,Medsize,January
7542,North_West,4993.0,No,Basic,College,Employed,F,75090,Rural,Married,63,10.0,67,1.0,3,Personal Auto,Personal,Offer4,Branch,101.0,Four-Door Car,Medsize,February
7543,North_West,6105.0,No,Extended,College,Disabled,F,18690,Rural,Married,80,10.0,63,0.0,3,Personal Auto,Personal,Offer1,Agent,18.0,Four-Door Car,Medsize,February
7544,West,5068.0,No,Basic,College,Employed,M,80846,Urban,Single,65,9.0,32,0.0,3,Corporate Auto,Corporate,Offer2,Agent,227.0,Four-Door Car,Medsize,January
7545,West,2785.0,No,Basic,Master,Employed,M,61807,Rural,Divorced,70,0.0,96,0.0,1,Personal Auto,Personal,Offer4,Agent,104.0,Four-Door Car,Large,February
7546,North_West,15395.0,No,Premium,Bachelor,Employed,M,35822,Suburban,Divorced,197,25.0,79,0.0,3,Personal Auto,Personal,Offer2,Agent,1405.0,Four-Door Car,Medsize,January
7547,West,5219.0,No,Basic,Bachelor,Employed,M,21371,Suburban,Married,66,13.0,48,0.0,3,Personal Auto,Personal,Offer2,Branch,590.0,Four-Door Car,Small,February
7548,Central,15084.0,No,Extended,High School or Below,Employed,F,26021,Urban,Married,126,6.0,32,0.0,2,Personal Auto,Personal,Offer4,Agent,332.0,Four-Door Car,Small,January
7549,West,7815.0,No,Basic,Bachelor,Employed,M,51972,Suburban,Married,66,19.0,22,0.0,2,Personal Auto,Personal,Offer2,Web,317.0,Four-Door Car,Medsize,February
7550,Central,20097.0,Yes,Basic,High School or Below,Employed,F,92766,Suburban,Married,71,17.0,15,0.0,2,Personal Auto,Personal,Offer2,Agent,379.0,Two-Door Car,Large,January
7551,Central,5439.0,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,82,12.0,40,0.0,3,Personal Auto,Personal,Offer1,Branch,590.0,Four-Door Car,Small,January
7552,North_West,4530.0,No,Basic,Bachelor,Employed,M,64270,Rural,Single,117,12.0,58,0.0,1,Personal Auto,Personal,Offer2,Agent,46.0,Sports Car,Small,February
7553,Central,3892.0,No,Basic,College,Employed,M,31409,Rural,Married,100,14.0,39,0.0,1,Corporate Auto,Corporate,Offer4,Agent,116.0,Four-Door Car,Medsize,January
7554,West,5297.0,No,Basic,College,Medical Leave,F,23908,Suburban,Married,70,18.0,57,0.0,3,Personal Auto,Personal,Offer1,Agent,336.0,Four-Door Car,Medsize,February
7555,North_West,6769.0,No,Extended,Bachelor,Employed,F,77001,Suburban,Single,85,4.0,58,0.0,3,Special Auto,Special,Offer2,Call Center,408.0,Four-Door Car,Medsize,January
7556,West,9387.0,No,Basic,High School or Below,Employed,M,42090,Rural,Married,119,0.0,61,0.0,3,Corporate Auto,Corporate,Offer1,Branch,203.0,Four-Door Car,Medsize,February
7557,West,13864.0,No,Basic,College,Unemployed,F,0,Suburban,Single,74,4.0,12,4.0,2,Personal Auto,Personal,Offer1,Agent,581.0,Four-Door Car,Large,February
7558,West,9641.0,No,Extended,Bachelor,Employed,F,30431,Rural,Married,122,6.0,16,0.0,3,Corporate Auto,Corporate,Offer3,Call Center,133.0,Four-Door Car,Small,January
7559,North_West,2463.0,No,Basic,High School or Below,Employed,M,99144,Suburban,Married,61,29.0,51,0.0,1,Corporate Auto,Corporate,Offer2,Call Center,293.0,Four-Door Car,Medsize,January
7560,North_West,19238.0,No,Basic,Bachelor,Employed,M,35624,Urban,Single,66,6.0,55,2.0,2,Personal Auto,Personal,Offer1,Call Center,227.0,Four-Door Car,Medsize,January
7561,North_West,12881.0,No,Premium,College,Employed,M,24571,Suburban,Married,109,21.0,22,0.0,2,Personal Auto,Personal,Offer1,Agent,523.0,Four-Door Car,Medsize,February
7562,West,4594.0,No,Basic,High School or Below,Employed,F,39053,Suburban,Married,114,5.0,66,0.0,1,Personal Auto,Personal,Offer3,Agent,547.0,Sports Car,Medsize,February
7563,Central,7492.0,No,Basic,College,Employed,F,39815,Rural,Divorced,64,17.0,68,0.0,2,Special Auto,Special,Offer3,Branch,91.0,Four-Door Car,Medsize,January
7564,North_West,4776.0,No,Basic,Master,Unemployed,M,0,Urban,Single,67,10.0,38,0.0,3,Personal Auto,Personal,Offer2,Web,315.0,Four-Door Car,Medsize,February
7565,Central,2545.0,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,71,6.0,65,0.0,1,Special Auto,Special,Offer1,Agent,341.0,Four-Door Car,Medsize,January
7566,North_West,14436.0,No,Extended,College,Employed,M,70600,Suburban,Divorced,122,26.0,5,1.0,2,Personal Auto,Personal,Offer2,Call Center,637.0,Four-Door Car,Medsize,February
7567,Central,5332.0,Yes,Basic,Doctor,Employed,F,68931,Urban,Married,66,32.0,30,0.0,3,Special Auto,Special,Offer2,Branch,310.0,Four-Door Car,Medsize,February
7568,North_West,3861.0,Yes,Extended,College,Employed,F,93272,Urban,Married,95,3.0,54,0.0,1,Personal Auto,Personal,Offer2,Branch,281.0,Four-Door Car,Medsize,January
7569,North_West,2520.0,No,Basic,College,Unemployed,M,0,Rural,Married,70,18.0,47,0.0,1,Corporate Auto,Corporate,Offer2,Agent,63.0,Four-Door Car,Medsize,January
7570,North_West,16549.0,No,Extended,Bachelor,Employed,F,81639,Rural,Single,82,33.0,26,0.0,2,Special Auto,Special,Offer2,Call Center,48.0,Four-Door Car,Medsize,January
7571,Central,5137.0,No,Basic,High School or Below,Employed,M,93872,Urban,Married,64,23.0,6,0.0,3,Personal Auto,Personal,Offer4,Web,206.0,Four-Door Car,Medsize,February
7572,West,16548.0,No,Basic,High School or Below,Employed,M,46593,Rural,Married,70,3.0,81,0.0,2,Corporate Auto,Corporate,Offer2,Agent,129.0,Two-Door Car,Medsize,January
7573,West,3211.0,No,Extended,Bachelor,Disabled,M,16269,Suburban,Divorced,86,6.0,84,0.0,1,Corporate Auto,Corporate,Offer3,Agent,413.0,Two-Door Car,Medsize,February
7574,Central,4352.0,No,Premium,High School or Below,Employed,F,74163,Suburban,Married,108,14.0,63,0.0,1,Personal Auto,Personal,Offer4,Agent,518.0,Four-Door Car,Small,February
7575,Central,8106.0,No,Basic,High School or Below,Employed,F,38893,Rural,Single,103,19.0,40,0.0,3,Personal Auto,Personal,Offer2,Agent,42.0,Four-Door Car,Small,February
7576,Central,5008.0,No,Basic,College,Employed,M,51523,Suburban,Married,62,31.0,0,0.0,3,Personal Auto,Personal,Offer4,Agent,298.0,Four-Door Car,Small,January
7577,East,7765.0,No,Extended,Bachelor,Employed,F,56337,Suburban,Married,97,26.0,25,0.0,3,Personal Auto,Personal,Offer4,Web,466.0,Four-Door Car,Medsize,January
7578,West,4680.0,No,Extended,High School or Below,Disabled,F,21720,Suburban,Single,128,5.0,7,0.0,1,Corporate Auto,Corporate,Offer4,Branch,838.0,Four-Door Car,Medsize,February
7579,West,2397.0,Yes,Basic,High School or Below,Retired,F,22283,Suburban,Divorced,65,16.0,93,0.0,1,Personal Auto,Personal,Offer1,Branch,572.0,Four-Door Car,Medsize,January
7580,West,2692.0,No,Basic,High School or Below,Employed,M,92593,Rural,Single,68,4.0,53,0.0,1,Corporate Auto,Corporate,Offer1,Agent,8.0,Four-Door Car,Medsize,January
7581,Central,3098.0,No,Extended,Bachelor,Unemployed,F,0,Suburban,Single,89,16.0,59,0.0,1,Personal Auto,Personal,Offer3,Web,427.0,Four-Door Car,Medsize,February
7582,North_West,4557.0,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,73,24.0,40,2.0,3,Personal Auto,Personal,Offer1,Agent,526.0,Four-Door Car,Medsize,February
7583,East,21640.0,No,Basic,High School or Below,Employed,M,64455,Rural,Married,108,5.0,43,0.0,2,Personal Auto,Personal,Offer2,Agent,134.0,Four-Door Car,Medsize,February
7584,West,15120.0,No,Extended,Bachelor,Employed,F,20656,Suburban,Single,130,15.0,5,0.0,2,Corporate Auto,Corporate,Offer1,Web,706.0,Four-Door Car,Medsize,February
7585,Central,8512.0,No,Premium,College,Employed,M,61725,Suburban,Divorced,106,7.0,70,0.0,3,Personal Auto,Personal,Offer2,Call Center,509.0,Four-Door Car,Large,February
7586,North_West,3940.0,No,Basic,High School or Below,Employed,M,92539,Rural,Single,100,1.0,55,0.0,1,Corporate Auto,Corporate,Offer2,Branch,26.0,Four-Door Car,Medsize,February
7587,West,8653.0,No,Premium,Bachelor,Employed,M,65605,Urban,Married,111,2.0,72,2.0,3,Corporate Auto,Corporate,Offer3,Branch,378.0,Two-Door Car,Medsize,February
7588,North_West,8608.0,No,Basic,High School or Below,Employed,F,21450,Suburban,Divorced,110,8.0,80,2.0,3,Personal Auto,Personal,Offer1,Call Center,528.0,Sports Car,Small,February
7589,West,5074.0,No,Basic,High School or Below,Employed,F,66933,Urban,Married,63,8.0,0,0.0,3,Personal Auto,Personal,Offer1,Agent,161.0,Four-Door Car,Medsize,February
7590,Central,11538.0,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,86,12.0,89,1.0,2,Corporate Auto,Corporate,Offer1,Agent,619.0,Two-Door Car,Medsize,January
7591,Central,3705.0,No,Extended,High School or Below,Employed,M,84493,Suburban,Married,92,29.0,19,0.0,1,Personal Auto,Personal,Offer4,Agent,442.0,Four-Door Car,Small,February
7592,Central,7956.0,No,Basic,Bachelor,Medical Leave,F,22699,Suburban,Married,74,11.0,76,4.0,2,Personal Auto,Personal,Offer1,Call Center,355.0,Four-Door Car,Medsize,January
7593,Central,6451.0,No,Extended,Bachelor,Employed,F,30857,Urban,Married,81,17.0,14,0.0,3,Personal Auto,Personal,Offer3,Web,309.0,Two-Door Car,Large,January
7594,Central,6716.0,No,Extended,High School or Below,Retired,M,21835,Suburban,Married,90,6.0,78,0.0,3,Corporate Auto,Corporate,Offer1,Agent,432.0,Two-Door Car,Medsize,February
7595,North_West,3072.0,No,Extended,High School or Below,Employed,F,47528,Urban,Married,77,10.0,73,1.0,1,Personal Auto,Personal,Offer2,Agent,278.0,Four-Door Car,Medsize,February
7596,North_West,6753.0,No,Extended,College,Employed,F,44213,Rural,Single,85,15.0,58,0.0,3,Personal Auto,Personal,Offer1,Branch,78.0,Four-Door Car,Medsize,February
